"target";"v2a1";"hacdor";"rooms";"hacapo";"v14a";"refrig";"v18q1";"r4h1";"r4h2";"r4m1";"r4m2";"escolari";"pared1";"pared2";"pared3";"pared4";"pared5";"pared6";"pared7";"piso1";"piso2";"piso3";"techo1";"techo2";"cielorazo";"water";"electro1";"electro2";"electro3";"sanitario1";"sanitario2";"sanitario3";"energcocinar1";"energcocinar2";"energcocinar3";"elimbasu1";"elimbasu2";"elimbasu3";"epared1";"epared2";"etecho1";"etecho2";"eviv1";"eviv2";"dis";"female";"estadocivil1";"estadocivil2";"estadocivil3";"estadocivil4";"estadocivil5";"estadocivil6";"parentesco1";"parentesco2";"parentesco3";"parentesco4";"parentesco5";"parentesco6";"parentesco7";"parentesco8";"parentesco9";"parentesco10";"parentesco11";"hogar_nin";"hogar_adul";"hogar_mayor";"meaneduc";"instlevel1";"instlevel2";"instlevel3";"instlevel4";"instlevel5";"instlevel6";"instlevel7";"instlevel8";"bedrooms";"overcrowding";"tipovivi1";"tipovivi2";"tipovivi3";"tipovivi4";"computer";"television";"qmobilephone";"lugar1";"lugar2";"lugar3";"lugar4";"lugar5";"rural";"age"
1;70000;0;5;0;1;1;0;2;0;3;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;1;0;9;0;1;0;0;0;0;0;0;3;2;0;0;1;0;0;0;1;0;1;0;0;0;1;7
1;0;0;4;0;1;1;0;3;2;0;2;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;4;0;7,5;1;0;0;0;0;0;0;0;3;2,3333333;1;0;0;0;0;1;3;0;1;0;0;0;0;7
1;0;0;6;0;1;1;0;0;3;0;2;11;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;4;1;11,75;0;0;0;0;0;1;0;0;4;1,25;1;0;0;0;0;0;3;0;1;0;0;0;0;19
0;0;0;6;0;1;1;2;0;1;1;1;21;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;17,5;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;2;1;0;0;0;0;0;46
0;3e+05;0;9;0;1;1;0;0;3;0;3;10;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;4;0;10;0;0;0;1;0;0;0;0;5;1,2;0;1;0;0;0;0;6;1;0;0;0;0;0;42
0;0;0;5;0;1;1;1;0;1;0;2;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;18;0;0;0;0;1;0;0;0;3;1;1;0;0;0;1;0;3;0;0;0;0;0;1;19
1;0;0;3;0;1;1;0;0;1;2;1;6;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;0;7;0;0;1;0;0;0;0;0;2;2;0;0;0;0;0;0;2;0;0;0;0;0;1;32
0;0;0;6;0;1;1;0;0;2;0;0;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;8,5;0;0;0;0;1;0;0;0;4;0,5;1;0;0;0;0;1;2;0;1;0;0;0;1;56
0;105000;0;3;0;1;1;0;0;1;1;1;6;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;6;0;0;1;0;0;0;0;0;1;3;0;0;1;0;0;1;2;1;0;0;0;0;0;42
1;0;0;4;0;1;1;0;0;2;0;1;7;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;3;0;0;0;1;0;0;0;0;2;1,5;1;0;0;0;0;0;1;0;0;1;0;0;0;15
0;150000;0;3;0;1;1;0;0;2;0;2;4;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;1;5,3333335;0;1;0;0;0;0;0;0;2;2;0;0;1;0;0;0;2;0;0;0;0;0;0;12
0;0;0;4;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;2;0,5;1;0;0;0;0;0;0;0;0;0;0;0;1;75
0;0;0;5;0;1;1;1;0;2;1;1;2;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;14,5;0;1;0;0;0;0;0;0;3;1,3333334;1;0;0;0;0;1;2;1;0;0;0;0;0;9
0;0;0;5;0;1;1;0;0;3;0;1;6;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;8,25;0;0;1;0;0;0;0;0;3;1,3333334;1;0;0;0;0;0;4;1;0;0;0;0;1;50
0;0;0;6;0;1;1;0;0;2;0;2;6;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;0;9;0;0;1;0;0;0;0;0;3;1,3333334;1;0;0;0;0;1;4;0;0;0;0;0;0;18
0;0;0;8;0;1;1;2;0;4;1;5;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;6;2;14,5;0;0;0;0;1;0;0;0;6;1,6666666;1;0;0;0;0;1;10;1;0;0;0;0;0;65
1;0;0;4;0;1;1;0;3;2;0;2;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;4;0;7,5;1;0;0;0;0;0;0;0;3;2,3333333;1;0;0;0;0;1;3;0;1;0;0;0;0;5
1;0;0;5;0;1;1;0;2;3;0;1;6;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;2;0;3;0;0;1;0;0;0;0;0;2;3;0;0;0;0;0;0;2;0;1;0;0;0;1;30
0;3e+05;0;8;0;1;1;3;0;1;0;4;14;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;4;0;12,25;0;0;0;0;0;0;0;1;5;1;0;1;0;0;1;1;5;1;0;0;0;0;0;30
1;0;0;6;0;1;1;0;0;1;0;3;6;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;1;3,3333333;0;0;1;0;0;0;0;0;4;1;1;0;0;0;0;1;2;1;0;0;0;0;0;27
0;150000;1;5;1;1;1;1;1;5;1;4;9;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;0;6,7777777;0;0;0;1;0;0;0;0;3;3,6666667;0;0;1;0;0;0;8;1;0;0;0;0;0;22
1;0;0;4;0;1;1;0;2;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;0;6;1;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;1;0;0;0;0;1;1;8
1;0;0;5;0;1;1;0;1;1;1;2;6;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;3;0;6;0;0;1;0;0;0;0;0;2;2,5;1;0;0;0;0;0;0;1;0;0;0;0;0;24
0;0;0;6;0;1;1;1;0;3;0;1;5;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;14;0;1;0;0;0;0;0;0;2;2;1;0;0;0;0;1;4;1;0;0;0;0;0;12
1;120000;0;5;0;1;1;1;2;1;1;1;12;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;2;0;9;0;0;0;0;0;0;0;1;3;1,6666666;0;0;1;0;0;1;3;1;0;0;0;0;0;29
0;0;0;4;0;1;1;0;0;2;0;3;4;0;0;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;2;0;14,5;0;1;0;0;0;0;0;0;2;2,5;1;0;0;0;1;0;5;0;0;0;1;0;0;12
0;0;0;9;0;1;1;2;1;1;2;3;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;2;0;21;0;0;0;0;0;1;0;0;4;1,75;1;0;0;0;0;1;5;1;0;0;0;0;0;18
1;20000;0;3;0;1;1;0;3;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;2;0;3,5;1;0;0;0;0;0;0;0;2;2,5;0;0;1;0;0;0;1;0;0;0;0;1;0;1
0;0;0;7;0;1;1;1;0;1;0;1;17;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;28;0;0;0;0;0;0;0;0;4;0,5;1;0;0;0;1;0;2;0;0;0;0;1;0;52
0;0;0;6;0;1;1;0;1;3;0;1;11;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;3;0;13;0;0;0;0;1;0;0;0;4;1,25;1;0;0;0;0;1;4;1;0;0;0;0;1;20
0;120000;0;5;0;1;1;0;0;1;0;2;7;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;14;0;0;0;1;0;0;0;0;3;1;0;1;0;0;0;0;3;1;0;0;0;0;0;45
1;1e+05;0;4;0;1;1;0;0;3;1;2;3;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;3;0;6,3333335;0;1;0;0;0;0;0;0;2;3;0;0;1;0;0;0;1;1;0;0;0;0;0;28
0;0;0;5;0;1;1;0;0;4;0;1;12;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;4;0;13,25;0;0;0;0;0;0;1;0;3;1,6666666;1;0;0;0;0;0;5;0;0;0;1;0;1;27
0;120000;0;4;0;1;1;0;0;3;0;2;6;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;2;0;4,5;0;0;1;0;0;0;0;0;2;2,5;0;0;1;0;0;0;3;1;0;0;0;0;0;33
1;0;0;3;0;1;1;0;1;1;1;2;6;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;1;0;6;0;0;1;0;0;0;0;0;2;2,5;0;0;0;1;0;0;2;0;0;1;0;0;0;17
0;0;0;7;0;1;1;0;0;2;1;3;11;0;0;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5;0;8,1999998;0;0;0;0;1;0;0;0;4;1,5;1;0;0;0;1;0;6;1;0;0;0;0;0;24
1;0;0;5;0;1;1;0;0;0;0;1;4;1;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0;1;0;0;0;0;0;0;2;0,5;1;0;0;0;0;0;1;1;0;0;0;0;0;73
0;0;0;6;0;1;1;2;1;1;1;1;8;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;11,5;0;0;0;1;0;0;0;0;3;1,3333334;1;0;0;0;0;0;2;1;0;0;0;0;1;26
1;220000;0;4;0;1;1;0;0;3;0;1;6;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;5,25;0;0;1;0;0;0;0;0;2;2;0;1;0;0;0;0;4;1;0;0;0;0;0;26
0;0;0;6;0;1;1;0;0;3;0;1;7;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;12,5;0;0;0;1;0;0;0;0;3;1,3333334;1;0;0;0;0;1;4;1;0;0;0;0;0;14
0;0;0;3;0;1;0;0;0;1;0;1;6;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;8,5;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;1;0;0;1;31
0;564834;0;6;0;1;1;0;2;1;0;1;12;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;13,5;0;0;0;0;0;0;1;0;3;1,3333334;0;1;0;0;1;0;2;1;0;0;0;0;0;38
0;30000;0;4;0;1;1;1;1;0;1;1;4;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;13;0;1;0;0;0;0;0;0;2;1,5;0;0;1;0;0;0;2;1;0;0;0;0;0;10
0;280000;0;4;0;1;1;1;0;1;1;1;15;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;13;0;0;0;0;0;0;0;1;3;1;0;1;0;0;0;0;2;1;0;0;0;0;0;30
1;80000;0;4;0;1;1;0;0;1;2;2;4;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;2;1;4,5;0;1;0;0;0;0;0;0;2;2,5;0;0;1;0;0;0;2;0;0;0;0;1;0;12
0;40000;0;4;0;1;1;1;1;1;1;1;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;0;11;0;0;0;0;1;0;0;0;3;1,3333334;0;0;1;0;0;1;3;0;0;0;0;0;1;32
1;0;0;3;0;1;1;0;1;2;0;1;6;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;6;0;0;1;0;0;0;0;0;2;2;0;0;0;0;0;0;3;0;0;0;1;0;1;35
1;0;0;5;0;1;1;1;2;1;0;2;7;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;3;1;5,3333335;0;0;0;1;0;0;0;0;2;2,5;1;0;0;0;0;0;1;1;0;0;0;0;0;47
1;0;1;3;1;1;0;0;2;3;2;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;2;0;2,5;0;1;0;0;0;0;0;0;2;4;1;0;0;0;0;0;1;0;0;0;0;0;1;23
0;0;0;6;0;1;1;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1,5;1;0;0;0;0;0;0;0;4;0,5;1;0;0;0;0;0;1;1;0;0;0;0;0;42
0;3e+05;0;5;0;1;1;1;0;1;0;2;12;1;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;12;0;0;0;0;0;0;1;0;2;1,5;0;0;1;0;1;1;3;1;0;0;0;0;0;22
1;0;0;4;0;1;1;0;0;2;1;1;10;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;7;0;0;0;1;0;0;0;0;3;1,3333334;1;0;0;0;0;0;3;0;1;0;0;0;1;35
0;0;0;4;0;1;1;0;0;2;0;1;8;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;7,6666665;0;0;0;1;0;0;0;0;2;1,5;1;0;0;0;0;0;2;1;0;0;0;0;0;29
0;0;1;3;1;1;1;0;0;8;0;2;5;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;9;1;7,7777777;0;1;0;0;0;0;0;0;2;5;1;0;0;0;0;0;5;1;0;0;0;0;0;49
0;0;0;4;0;1;1;0;0;2;0;1;11;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;6,6666665;0;0;0;0;1;0;0;0;2;1,5;1;0;0;0;0;0;3;0;0;0;0;1;1;51
0;0;0;6;0;1;1;1;0;2;0;0;17;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;17;0;0;0;0;0;0;0;0;3;0,66666669;1;0;0;0;1;0;2;0;0;1;0;0;0;55
1;0;0;4;0;1;1;0;1;3;0;1;8;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;2;0;11,5;0;0;0;0;0;1;0;0;2;2,5;1;0;0;0;0;0;3;1;0;0;0;0;1;15
1;0;0;8;0;1;1;4;1;3;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;2;0;9;1;0;0;0;0;0;0;0;4;1,5;1;0;0;0;0;0;4;1;0;0;0;0;0;7
1;0;0;5;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;2;0;0;0;0;0;0;38
1;0;0;4;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;3;1;0;0;0;0;0;0;0;3;0,66666669;1;0;0;0;0;0;2;0;0;0;0;1;1;66
0;278000;0;3;0;1;0;0;0;0;0;2;7;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;11,5;0;0;0;1;0;0;0;0;2;1;0;1;0;0;0;0;2;1;0;0;0;0;0;51
0;0;0;5;0;1;1;0;2;1;1;3;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;2;0;11,5;1;0;0;0;0;0;0;0;3;2,3333333;1;0;0;0;0;0;4;1;0;0;0;0;0;1
0;27000;0;5;0;1;1;0;0;2;0;1;9;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;9;0;0;0;1;0;0;0;0;3;1;0;1;0;0;0;0;2;0;0;0;0;0;0;46
0;0;0;3;0;1;1;0;0;0;0;2;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;8,5;0;0;0;0;1;0;0;0;2;1;1;0;0;0;0;0;3;0;1;0;0;0;0;30
0;0;0;5;0;1;1;0;0;2;0;3;5;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;3;0;11,333333;0;1;0;0;0;0;0;0;3;1,6666666;1;0;0;0;0;0;5;0;0;0;1;0;1;52
0;135000;0;5;0;1;1;2;1;1;0;1;6;0;1;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;10;0;0;1;0;0;0;0;0;2;1,5;0;0;1;0;0;0;2;1;0;0;0;0;0;38
1;40000;1;2;0;1;1;0;2;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;7;1;0;0;0;0;0;0;0;1;4;0;0;1;0;0;0;2;1;0;0;0;0;1;5
0;45000;0;3;0;1;0;0;0;0;0;1;16;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;16;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;31
1;0;1;1;1;1;1;0;2;1;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;8,5;1;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;2;0;0;1;0;0;0;7
0;1e+05;0;6;0;1;1;1;0;1;0;1;10;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;10,5;0;0;0;1;0;0;0;0;4;0,5;0;0;1;0;1;0;3;0;0;1;0;0;0;36
0;0;0;6;0;1;1;2;1;1;1;3;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;3;1;13;0;0;0;0;1;0;0;0;3;2;1;0;0;0;0;1;4;1;0;0;0;0;0;19
